Moeda; DataCotacao; ValorCotacao
ARS; 12-03-2014; 1,98885107
ARS; 13-03-2014; 6,270619214
ARS; 14-03-2014; 5,57405746
ARS; 17-03-2014; 7,530014694
ARS; 18-03-2014; 5,125827074
ARS; 19-03-2014; 6,759837687
ARS; 20-03-2014; 4,155962586
ARS; 21-03-2014; 6,385617673
ARS; 24-03-2014; 5,505063057
ARS; 25-03-2014; 2,533994973
ARS; 26-03-2014; 6,847895026
ARS; 27-03-2014; 2,016607463
ARS; 28-03-2014; 2,241732359
ARS; 31-03-2014; 7,185071051
ARS; 01-04-2014; 3,061414838
ARS; 02-04-2014; 5,625803888
ARS; 03-04-2014; 2,414875507
ARS; 04-04-2014; 3,41344434
ARS; 07-04-2014; 4,882886767
ARS; 08-04-2014; 2,391612709
ARS; 09-04-2014; 7,176775217
ARS; 10-04-2014; 5,699766695
ARS; 11-04-2014; 6,057855248
ARS; 14-04-2014; 4,514900625
ARS; 15-04-2014; 6,61233139
ARS; 16-04-2014; 5,72683841
ARS; 17-04-2014; 5,725419402
ARS; 18-04-2014; 1,015870273
ARS; 21-04-2014; 4,348436117
ARS; 22-04-2014; 3,551483214
ARS; 23-04-2014; 5,902608037
ARS; 24-04-2014; 7,280935228
ARS; 25-04-2014; 1,913348675
ARS; 28-04-2014; 5,526423275
ARS; 29-04-2014; 3,718754649
ARS; 30-04-2014; 4,359595001
ARS; 01-05-2014; 5,846070528
ARS; 02-05-2014; 2,9721542
ARS; 05-05-2014; 6,399872422
ARS; 06-05-2014; 6,011310041
ARS; 07-05-2014; 1,555720329
ARS; 08-05-2014; 1,598820031
ARS; 09-05-2014; 6,003029227
ARS; 12-05-2014; 1,502376735
ARS; 13-05-2014; 5,930908918
ARS; 14-05-2014; 3,678088248
ARS; 15-05-2014; 4,900722623
ARS; 16-05-2014; 5,152802408
ARS; 19-05-2014; 2,699114323
ARS; 20-05-2014; 5,965024769
ARS; 21-05-2014; 1,015254855
ARS; 22-05-2014; 2,63318032
ARS; 23-05-2014; 5,536056757
ARS; 26-05-2014; 6,369968951
ARS; 27-05-2014; 2,803107858
ARS; 28-05-2014; 4,011564672
ARS; 29-05-2014; 3,925073624
ARS; 30-05-2014; 5,380408585
ARS; 02-06-2014; 3,989318252
ARS; 03-06-2014; 7,5503456
ARS; 04-06-2014; 1,766494513
ARS; 05-06-2014; 2,232854903
ARS; 06-06-2014; 2,051852345
ARS; 09-06-2014; 7,253124177
ARS; 10-06-2014; 1,737016201
ARS; 11-06-2014; 6,834717572
ARS; 12-06-2014; 4,455981135
ARS; 13-06-2014; 2,161587417
ARS; 16-06-2014; 5,399077654
ARS; 17-06-2014; 4,436179698
ARS; 18-06-2014; 1,638655305
ARS; 19-06-2014; 7,402383268
ARS; 20-06-2014; 1,060235023
ARS; 23-06-2014; 6,052072823
ARS; 24-06-2014; 4,742880225
ARS; 25-06-2014; 3,983995616
ARS; 26-06-2014; 2,38253665
ARS; 27-06-2014; 2,633751929
ARS; 30-06-2014; 1,102090955
ARS; 01-07-2014; 2,343619287
ARS; 02-07-2014; 4,74189806
ARS; 03-07-2014; 4,990970433
ARS; 04-07-2014; 2,47452724
ARS; 07-07-2014; 2,644035041
ARS; 08-07-2014; 6,337476969
ARS; 09-07-2014; 1,46375519
ARS; 10-07-2014; 4,027608514
ARS; 11-07-2014; 5,820484579
ARS; 14-07-2014; 3,051048279
ARS; 15-07-2014; 1,344281495
ARS; 16-07-2014; 1,072308898
ARS; 17-07-2014; 5,377545536
ARS; 18-07-2014; 6,05637908
ARS; 21-07-2014; 3,048748076
ARS; 22-07-2014; 7,547532201
ARS; 23-07-2014; 1,936006486
ARS; 24-07-2014; 5,178603649
ARS; 25-07-2014; 6,039252102
ARS; 28-07-2014; 6,254486918
ARS; 29-07-2014; 5,529741943
ARS; 30-07-2014; 4,003598452
ARS; 31-07-2014; 3,495664179
ARS; 01-08-2014; 5,841061234
ARS; 04-08-2014; 4,652587354
ARS; 05-08-2014; 7,73735714
ARS; 06-08-2014; 4,73750335
ARS; 07-08-2014; 1,53619802
ARS; 08-08-2014; 7,055214107
ARS; 11-08-2014; 5,815365553
ARS; 12-08-2014; 3,395812094
ARS; 13-08-2014; 7,634269834
ARS; 14-08-2014; 5,292004526
ARS; 15-08-2014; 5,261976719
ARS; 18-08-2014; 3,335031331
ARS; 19-08-2014; 7,729453921
ARS; 20-08-2014; 7,017926872
ARS; 21-08-2014; 2,799785852
ARS; 22-08-2014; 4,324875414
ARS; 25-08-2014; 4,700107217
ARS; 26-08-2014; 4,035410345
ARS; 27-08-2014; 7,709005356
ARS; 28-08-2014; 3,462207139
ARS; 29-08-2014; 2,443141341
ARS; 01-09-2014; 6,091220081
ARS; 02-09-2014; 3,436839819
ARS; 03-09-2014; 5,342912734
ARS; 04-09-2014; 3,358397603
ARS; 05-09-2014; 6,423332155
ARS; 08-09-2014; 1,956861019
ARS; 09-09-2014; 5,983776867
ARS; 10-09-2014; 7,583021998
ARS; 11-09-2014; 5,057808578
ARS; 12-09-2014; 1,878382921
ARS; 15-09-2014; 6,494357646
ARS; 16-09-2014; 6,975840211
ARS; 17-09-2014; 5,8556723
ARS; 18-09-2014; 4,305836678
ARS; 19-09-2014; 7,498861611
ARS; 22-09-2014; 1,851732612
ARS; 23-09-2014; 1,309782207
ARS; 24-09-2014; 2,448145628
ARS; 25-09-2014; 5,308018744
ARS; 26-09-2014; 5,466009259
ARS; 29-09-2014; 1,091708124
ARS; 30-09-2014; 7,9781003
ARS; 01-10-2014; 3,840957463
ARS; 02-10-2014; 1,2487849
ARS; 03-10-2014; 6,348605812
ARS; 06-10-2014; 2,141733408
ARS; 07-10-2014; 7,297079623
ARS; 08-10-2014; 6,789353967
ARS; 09-10-2014; 6,75009197
ARS; 10-10-2014; 7,617694855
ARS; 13-10-2014; 7,577935517
ARS; 14-10-2014; 6,570565581
ARS; 15-10-2014; 7,285119236
ARS; 16-10-2014; 1,12662673
ARS; 17-10-2014; 1,459098876
ARS; 20-10-2014; 5,453198552
ARS; 21-10-2014; 7,808851182
ARS; 22-10-2014; 2,790538311
ARS; 23-10-2014; 2,512041867
ARS; 24-10-2014; 6,910336375
ARS; 27-10-2014; 5,339537323
ARS; 28-10-2014; 6,242181063
ARS; 29-10-2014; 5,776010096
ARS; 30-10-2014; 7,011742234
ARS; 31-10-2014; 5,105388105
ARS; 03-11-2014; 1,484423637
ARS; 04-11-2014; 3,179897606
ARS; 05-11-2014; 4,158234
ARS; 06-11-2014; 5,341449916
ARS; 07-11-2014; 6,499626875
ARS; 10-11-2014; 7,714121878
ARS; 11-11-2014; 3,566059232
ARS; 12-11-2014; 4,836480081
ARS; 13-11-2014; 2,609018803
ARS; 14-11-2014; 2,352498829
ARS; 17-11-2014; 2,501270175
ARS; 18-11-2014; 5,229821861
ARS; 19-11-2014; 4,582069635
ARS; 20-11-2014; 2,724117815
ARS; 21-11-2014; 5,264098763
ARS; 24-11-2014; 1,058279455
ARS; 25-11-2014; 6,495866776
ARS; 26-11-2014; 2,53521663
ARS; 27-11-2014; 4,923331618
ARS; 28-11-2014; 6,552993
ARS; 01-12-2014; 6,344489813
ARS; 02-12-2014; 4,741056502
ARS; 03-12-2014; 1,800685048
ARS; 04-12-2014; 7,18631357
ARS; 05-12-2014; 4,398385525
ARS; 08-12-2014; 5,467797101
ARS; 09-12-2014; 2,705180049
ARS; 10-12-2014; 3,968678176
ARS; 11-12-2014; 3,313742876
ARS; 12-12-2014; 7,684371531
ARS; 15-12-2014; 7,917517304
ARS; 16-12-2014; 3,495484769
ARS; 17-12-2014; 2,991868019
ARS; 18-12-2014; 1,624361336
ARS; 19-12-2014; 6,924452186
ARS; 22-12-2014; 2,743967235
ARS; 23-12-2014; 4,188559294
ARS; 24-12-2014; 2,957871497
ARS; 25-12-2014; 3,903169751
ARS; 26-12-2014; 3,620070398
ARS; 29-12-2014; 6,873482227
ARS; 30-12-2014; 1,71340543
ARS; 31-12-2014; 2,955659747
ARS; 01-01-2015; 1,255325019
ARS; 02-01-2015; 3,339544535
ARS; 05-01-2015; 3,949739993
ARS; 06-01-2015; 2,093091607
ARS; 07-01-2015; 2,053722799
ARS; 08-01-2015; 1,062271118
ARS; 09-01-2015; 5,177800477
ARS; 12-01-2015; 2,970189452
ARS; 13-01-2015; 1,488591373
ARS; 14-01-2015; 5,309179068
ARS; 15-01-2015; 7,532535613
ARS; 16-01-2015; 1,369607091
ARS; 19-01-2015; 5,649469316
ARS; 20-01-2015; 3,49915266
ARS; 21-01-2015; 3,694792569
ARS; 22-01-2015; 7,43630302
ARS; 23-01-2015; 5,53898114
ARS; 26-01-2015; 7,311818361
ARS; 27-01-2015; 4,56319195
ARS; 28-01-2015; 4,661915421
ARS; 29-01-2015; 2,119712293
ARS; 30-01-2015; 5,546919823
ARS; 02-02-2015; 5,6760028
ARS; 03-02-2015; 1,619137168
ARS; 04-02-2015; 5,111084163
ARS; 05-02-2015; 2,733692884
ARS; 06-02-2015; 4,3830176
ARS; 09-02-2015; 1,446090817
ARS; 10-02-2015; 5,536229074
ARS; 11-02-2015; 3,490240574
ARS; 12-02-2015; 4,767427266
ARS; 13-02-2015; 1,080703616
ARS; 16-02-2015; 6,018865287
ARS; 17-02-2015; 5,632908106
ARS; 18-02-2015; 3,317696154
ARS; 19-02-2015; 6,245082498
ARS; 20-02-2015; 3,830172002
ARS; 23-02-2015; 2,035657883
ARS; 24-02-2015; 4,349437058
ARS; 25-02-2015; 6,179889083
ARS; 26-02-2015; 3,685664356
ARS; 27-02-2015; 5,239444494
ARS; 02-03-2015; 2,177286208
ARS; 03-03-2015; 6,128714681
ARS; 04-03-2015; 4,292068422
ARS; 05-03-2015; 3,811589718
ARS; 06-03-2015; 7,036778271
ARS; 09-03-2015; 5,572455287
ARS; 10-03-2015; 7,644196212
ARS; 11-03-2015; 4,455157518
ARS; 12-03-2015; 2,756221354
ARS; 13-03-2015; 6,213686585
ARS; 16-03-2015; 2,071820676
ARS; 17-03-2015; 5,868329048
ARS; 18-03-2015; 4,178571999
ARS; 19-03-2015; 7,711038947
ARS; 20-03-2015; 3,036550701
ARS; 23-03-2015; 2,353777647
ARS; 24-03-2015; 4,333310187
ARS; 25-03-2015; 5,163572431
ARS; 26-03-2015; 4,67870611
ARS; 27-03-2015; 3,178043842
ARS; 30-03-2015; 7,358314335
ARS; 31-03-2015; 2,345151782
ARS; 01-04-2015; 3,114192665
ARS; 02-04-2015; 4,680910349
ARS; 03-04-2015; 7,1717363
ARS; 06-04-2015; 5,688821435
ARS; 07-04-2015; 7,481377065
ARS; 08-04-2015; 6,134777069
ARS; 09-04-2015; 2,893876374
ARS; 10-04-2015; 6,021180511
ARS; 13-04-2015; 3,737961948
ARS; 14-04-2015; 6,354036093
ARS; 15-04-2015; 2,019058287
ARS; 16-04-2015; 4,046757817
ARS; 17-04-2015; 4,207860887
ARS; 20-04-2015; 2,054446697
ARS; 21-04-2015; 4,337504208
ARS; 22-04-2015; 2,582386851
ARS; 23-04-2015; 7,878073394
ARS; 24-04-2015; 1,962510347
ARS; 27-04-2015; 1,607209742
ARS; 28-04-2015; 7,541580796
ARS; 29-04-2015; 4,445559919
ARS; 30-04-2015; 7,674845695
ARS; 01-05-2015; 6,975818932
ARS; 04-05-2015; 2,668907523
ARS; 05-05-2015; 1,114116848
ARS; 06-05-2015; 3,267563581
ARS; 07-05-2015; 2,152499259
ARS; 08-05-2015; 3,024364591
ARS; 11-05-2015; 2,141251504
ARS; 12-05-2015; 2,655642033
ARS; 13-05-2015; 5,329816639
ARS; 14-05-2015; 5,217754245
ARS; 15-05-2015; 4,135057151
ARS; 18-05-2015; 7,702301264
ARS; 19-05-2015; 7,85561043
ARS; 20-05-2015; 2,393058419
ARS; 21-05-2015; 7,101087987
ARS; 22-05-2015; 3,078378677
ARS; 25-05-2015; 3,654868424
ARS; 26-05-2015; 7,962813735
ARS; 27-05-2015; 6,239234149
ARS; 28-05-2015; 1,871703863
ARS; 29-05-2015; 6,401601851
ARS; 01-06-2015; 4,092486501
ARS; 02-06-2015; 6,490596712
ARS; 03-06-2015; 1,946473598
ARS; 04-06-2015; 5,440720379
ARS; 05-06-2015; 3,934847713
ARS; 08-06-2015; 3,834362686
ARS; 09-06-2015; 7,052626848
ARS; 10-06-2015; 7,459907115
ARS; 11-06-2015; 3,614348054
ARS; 12-06-2015; 3,334680021
ARS; 15-06-2015; 7,685219765
ARS; 16-06-2015; 2,911493599
ARS; 17-06-2015; 5,961492896
ARS; 18-06-2015; 3,937532604
ARS; 19-06-2015; 5,693800688
ARS; 22-06-2015; 4,184334815
ARS; 23-06-2015; 3,997217298
ARS; 24-06-2015; 6,017615259
ARS; 25-06-2015; 5,641785145
ARS; 26-06-2015; 1,525684178
ARS; 29-06-2015; 1,167261004
ARS; 30-06-2015; 6,675208747
ARS; 01-07-2015; 7,915830851
ARS; 02-07-2015; 4,713068545
ARS; 03-07-2015; 5,32654345
ARS; 06-07-2015; 3,783054769
ARS; 07-07-2015; 3,585212708
ARS; 08-07-2015; 2,476163208
ARS; 09-07-2015; 3,473538756
ARS; 10-07-2015; 1,78323096
ARS; 13-07-2015; 6,011197805
ARS; 14-07-2015; 7,668666899
ARS; 15-07-2015; 1,234650731
ARS; 16-07-2015; 5,234025896
ARS; 17-07-2015; 7,206420422
ARS; 20-07-2015; 6,190176785
ARS; 21-07-2015; 1,098587871
ARS; 22-07-2015; 7,106814086
ARS; 23-07-2015; 5,944257021
ARS; 24-07-2015; 5,658063471
ARS; 27-07-2015; 3,400738358
ARS; 28-07-2015; 6,832930982
ARS; 29-07-2015; 2,618201256
ARS; 30-07-2015; 1,829346001
ARS; 31-07-2015; 2,057545066
ARS; 03-08-2015; 2,100547969
ARS; 04-08-2015; 2,851238966
ARS; 05-08-2015; 2,772566855
ARS; 06-08-2015; 3,050880551
ARS; 07-08-2015; 3,401547372
ARS; 10-08-2015; 1,855223179
ARS; 11-08-2015; 5,789666951
ARS; 12-08-2015; 2,662422061
ARS; 13-08-2015; 1,328397453
ARS; 14-08-2015; 5,540249109
ARS; 17-08-2015; 4,087860644
ARS; 18-08-2015; 2,458026528
ARS; 19-08-2015; 5,62102741
ARS; 20-08-2015; 4,37402916
ARS; 21-08-2015; 2,201510727
ARS; 24-08-2015; 5,022105575
ARS; 25-08-2015; 1,963702381
ARS; 26-08-2015; 4,99126792
ARS; 27-08-2015; 5,164003432
ARS; 28-08-2015; 4,442000508
ARS; 31-08-2015; 1,531898439
ARS; 01-09-2015; 7,553037167
ARS; 02-09-2015; 2,429623425
ARS; 03-09-2015; 6,542357326
ARS; 04-09-2015; 1,289177597
ARS; 07-09-2015; 5,856150866
ARS; 08-09-2015; 2,545428813
ARS; 09-09-2015; 1,86950171
ARS; 10-09-2015; 2,034062803
ARS; 11-09-2015; 3,192540169
ARS; 14-09-2015; 6,573126137
ARS; 15-09-2015; 3,425814033
ARS; 16-09-2015; 7,196912944
ARS; 17-09-2015; 1,958628416
ARS; 18-09-2015; 4,26094538
ARS; 21-09-2015; 2,154104352
ARS; 22-09-2015; 2,386797845
ARS; 23-09-2015; 2,014706135
ARS; 24-09-2015; 6,965514958
ARS; 25-09-2015; 1,171987414
ARS; 28-09-2015; 6,688373268
ARS; 29-09-2015; 7,79430604
ARS; 30-09-2015; 5,323736727
ARS; 01-10-2015; 2,756257653
ARS; 02-10-2015; 6,70875591
ARS; 05-10-2015; 2,163578033
ARS; 06-10-2015; 5,674660981
ARS; 07-10-2015; 4,07726419
ARS; 08-10-2015; 4,37439841
ARS; 09-10-2015; 6,030664206
ARS; 12-10-2015; 5,231361449
ARS; 13-10-2015; 1,683285832
ARS; 14-10-2015; 3,477964342
ARS; 15-10-2015; 6,705073833
ARS; 16-10-2015; 4,002810299
ARS; 19-10-2015; 4,734906077
ARS; 20-10-2015; 4,975203216
ARS; 21-10-2015; 7,007058382
ARS; 22-10-2015; 4,465753138
ARS; 23-10-2015; 7,989388108
ARS; 26-10-2015; 4,031825483
ARS; 27-10-2015; 6,126986504
ARS; 28-10-2015; 5,986584008
ARS; 29-10-2015; 1,535049796
ARS; 30-10-2015; 2,820377529
ARS; 02-11-2015; 3,234719038
ARS; 03-11-2015; 7,993220389
ARS; 04-11-2015; 3,2756387
ARS; 05-11-2015; 4,067116678
ARS; 06-11-2015; 2,838984013
ARS; 09-11-2015; 7,896978199
ARS; 10-11-2015; 2,164707065
ARS; 11-11-2015; 6,348886192
ARS; 12-11-2015; 7,896751642
ARS; 13-11-2015; 7,764446795
ARS; 16-11-2015; 1,189986825
ARS; 17-11-2015; 1,13999027
ARS; 18-11-2015; 7,672609329
ARS; 19-11-2015; 1,739363968
ARS; 20-11-2015; 6,107764602
ARS; 23-11-2015; 6,609069049
ARS; 24-11-2015; 2,348136663
ARS; 25-11-2015; 7,21449095
ARS; 26-11-2015; 1,927256703
ARS; 27-11-2015; 5,165973604
ARS; 30-11-2015; 1,381280422
ARS; 01-12-2015; 6,753487408
ARS; 02-12-2015; 1,144984126
ARS; 03-12-2015; 1,758640945
ARS; 04-12-2015; 2,61572957
ARS; 07-12-2015; 3,762786448
ARS; 08-12-2015; 2,729147553
ARS; 09-12-2015; 6,919969022
ARS; 10-12-2015; 1,14029026
ARS; 11-12-2015; 2,913469613
ARS; 14-12-2015; 1,854002357
ARS; 15-12-2015; 7,564691722
ARS; 16-12-2015; 6,898260832
ARS; 17-12-2015; 6,313141882
ARS; 18-12-2015; 1,384233594
ARS; 21-12-2015; 2,53625387
ARS; 22-12-2015; 1,046806812
ARS; 23-12-2015; 4,427806675
ARS; 24-12-2015; 4,109331012
ARS; 25-12-2015; 4,903686225
ARS; 28-12-2015; 6,066335917
ARS; 29-12-2015; 3,753740847
ARS; 30-12-2015; 6,727964044
ARS; 31-12-2015; 4,008480489
ARS; 01-01-2016; 3,619873047
ARS; 04-01-2016; 7,23936969
ARS; 05-01-2016; 2,582356811
ARS; 06-01-2016; 6,261464298
ARS; 07-01-2016; 1,162435293
ARS; 08-01-2016; 3,457141936
ARS; 11-01-2016; 7,142663121
ARS; 12-01-2016; 7,689676225
ARS; 13-01-2016; 2,300406933
ARS; 14-01-2016; 6,525404751
ARS; 15-01-2016; 1,241341472
ARS; 18-01-2016; 3,233240783
ARS; 19-01-2016; 6,900914431
ARS; 20-01-2016; 6,780278742
ARS; 21-01-2016; 2,057530046
ARS; 22-01-2016; 4,792243421
ARS; 25-01-2016; 5,951201439
ARS; 26-01-2016; 7,197532952
ARS; 27-01-2016; 2,851421714
ARS; 28-01-2016; 5,023605525
ARS; 29-01-2016; 6,168003798
ARS; 01-02-2016; 5,56445986
ARS; 02-02-2016; 5,448639035
ARS; 03-02-2016; 5,887959421
ARS; 04-02-2016; 7,356924534
ARS; 05-02-2016; 6,401750386
ARS; 08-02-2016; 5,474609256
ARS; 09-02-2016; 6,946523368
ARS; 10-02-2016; 2,521808863
ARS; 11-02-2016; 6,635368884
ARS; 12-02-2016; 7,338939309
ARS; 15-02-2016; 2,407976568
ARS; 16-02-2016; 7,724119186
ARS; 17-02-2016; 4,018428147
ARS; 18-02-2016; 5,969790816
ARS; 19-02-2016; 7,925334156
ARS; 22-02-2016; 2,692310095
ARS; 23-02-2016; 7,303064406
ARS; 24-02-2016; 5,298255086
ARS; 25-02-2016; 5,142822206
ARS; 26-02-2016; 6,181203365
ARS; 29-02-2016; 6,162312329
ARS; 01-03-2016; 3,492728114
ARS; 02-03-2016; 6,992752731
ARS; 03-03-2016; 6,081362963
ARS; 04-03-2016; 5,861980021
ARS; 07-03-2016; 7,943285584
ARS; 08-03-2016; 5,742398679
ARS; 09-03-2016; 3,278470039
ARS; 10-03-2016; 7,682524025
ARS; 11-03-2016; 2,996057868
ARS; 14-03-2016; 6,790868938
ARS; 15-03-2016; 1,262697935
ARS; 16-03-2016; 5,090924323
ARS; 17-03-2016; 3,437605023
ARS; 18-03-2016; 1,215983331
ARS; 21-03-2016; 4,488087177
ARS; 22-03-2016; 2,66255933
ARS; 23-03-2016; 4,729291797
ARS; 24-03-2016; 3,071147621
ARS; 25-03-2016; 4,481920481
ARS; 28-03-2016; 1,753080904
ARS; 29-03-2016; 4,991662621
ARS; 30-03-2016; 4,432228506
ARS; 31-03-2016; 2,704097748
ARS; 01-04-2016; 1,920289338
ARS; 04-04-2016; 7,738816619
ARS; 05-04-2016; 2,194428623
ARS; 06-04-2016; 7,156511068
ARS; 07-04-2016; 4,09600836
ARS; 08-04-2016; 5,362782598
ARS; 11-04-2016; 5,619161546
ARS; 12-04-2016; 2,74241972
ARS; 13-04-2016; 1,507960141
ARS; 14-04-2016; 6,367894053
ARS; 15-04-2016; 3,630926788
ARS; 18-04-2016; 7,375825167
ARS; 19-04-2016; 7,351640284
ARS; 20-04-2016; 1,35516417
ARS; 21-04-2016; 3,864184797
ARS; 22-04-2016; 3,840846062
ARS; 25-04-2016; 7,212192833
ARS; 26-04-2016; 7,756660819
ARS; 27-04-2016; 3,46023196
ARS; 28-04-2016; 6,401093245
ARS; 29-04-2016; 4,236285269
ARS; 02-05-2016; 4,319881558
ARS; 03-05-2016; 3,614075601
ARS; 04-05-2016; 3,159044743
ARS; 05-05-2016; 3,05398351
ARS; 06-05-2016; 7,342128634
ARS; 09-05-2016; 4,871308982
ARS; 10-05-2016; 5,165420771
ARS; 11-05-2016; 2,45062691
ARS; 12-05-2016; 1,654883981
ARS; 13-05-2016; 4,174986303
ARS; 16-05-2016; 6,278558731
ARS; 17-05-2016; 3,788703263
ARS; 18-05-2016; 6,358184218
ARS; 19-05-2016; 7,662497699
ARS; 20-05-2016; 7,773788214
ARS; 23-05-2016; 7,179723799
ARS; 24-05-2016; 2,304995656
ARS; 25-05-2016; 3,212444246
ARS; 26-05-2016; 2,702805996
ARS; 27-05-2016; 2,406098187
ARS; 30-05-2016; 1,33558929
ARS; 31-05-2016; 4,741512954
ARS; 01-06-2016; 4,003051043
ARS; 02-06-2016; 3,593009531
ARS; 03-06-2016; 5,261915803
ARS; 06-06-2016; 7,251351774
ARS; 07-06-2016; 4,357079506
ARS; 08-06-2016; 1,630289376
ARS; 09-06-2016; 1,601980567
ARS; 10-06-2016; 6,625444591
ARS; 13-06-2016; 7,801939726
ARS; 14-06-2016; 2,3442927
ARS; 15-06-2016; 3,06421864
ARS; 16-06-2016; 7,17598623
ARS; 17-06-2016; 7,08854723
ARS; 20-06-2016; 3,419772923
ARS; 21-06-2016; 4,781869769
ARS; 22-06-2016; 2,940757453
ARS; 23-06-2016; 4,791059732
ARS; 24-06-2016; 1,071756899
ARS; 27-06-2016; 6,297353387
ARS; 28-06-2016; 2,729999959
ARS; 29-06-2016; 1,166252136
ARS; 30-06-2016; 5,467419922
ARS; 01-07-2016; 7,296643615
ARS; 04-07-2016; 7,923291385
ARS; 05-07-2016; 4,762891531
ARS; 06-07-2016; 1,897960722
ARS; 07-07-2016; 5,093644261
ARS; 08-07-2016; 6,016420305
ARS; 11-07-2016; 2,781112194
ARS; 12-07-2016; 4,700476468
ARS; 13-07-2016; 7,864563823
ARS; 14-07-2016; 7,91826123
ARS; 15-07-2016; 3,18179059
ARS; 18-07-2016; 7,929837763
ARS; 19-07-2016; 7,632290483
ARS; 20-07-2016; 2,99764961
ARS; 21-07-2016; 1,545920372
ARS; 22-07-2016; 7,780563653
ARS; 25-07-2016; 4,000767112
ARS; 26-07-2016; 6,880256832
ARS; 27-07-2016; 5,683987379
ARS; 28-07-2016; 5,758696616
ARS; 29-07-2016; 1,639366269
ARS; 01-08-2016; 5,995465219
ARS; 02-08-2016; 5,995344639
ARS; 03-08-2016; 6,603677571
ARS; 04-08-2016; 2,517265201
ARS; 05-08-2016; 1,873243034
ARS; 08-08-2016; 3,577587366
ARS; 09-08-2016; 3,960220873
ARS; 10-08-2016; 6,88782084
ARS; 11-08-2016; 1,191019475
ARS; 12-08-2016; 5,085927963
ARS; 15-08-2016; 2,800189316
ARS; 16-08-2016; 2,022944808
ARS; 17-08-2016; 7,57055968
ARS; 18-08-2016; 5,34257102
ARS; 19-08-2016; 1,59446913
ARS; 22-08-2016; 1,697478414
ARS; 23-08-2016; 1,124839723
ARS; 24-08-2016; 6,696088314
ARS; 25-08-2016; 4,234844983
ARS; 26-08-2016; 3,423567653
ARS; 29-08-2016; 3,754921615
ARS; 30-08-2016; 5,13079381
ARS; 31-08-2016; 5,705874979
ARS; 01-09-2016; 3,435038209
ARS; 02-09-2016; 6,196828306
ARS; 05-09-2016; 6,12611866
ARS; 06-09-2016; 7,506765664
ARS; 07-09-2016; 6,421770453
ARS; 08-09-2016; 1,818418682
ARS; 09-09-2016; 7,265986204
ARS; 12-09-2016; 6,823247015
ARS; 13-09-2016; 2,014074445
ARS; 14-09-2016; 1,166262567
ARS; 15-09-2016; 3,59818697
ARS; 16-09-2016; 1,449447453
ARS; 19-09-2016; 6,017064929
ARS; 20-09-2016; 6,262515724
ARS; 21-09-2016; 1,743753672
ARS; 22-09-2016; 3,459768832
ARS; 23-09-2016; 5,39503634
ARS; 26-09-2016; 7,651794851
ARS; 27-09-2016; 7,756336212
ARS; 28-09-2016; 5,630761445
ARS; 29-09-2016; 3,005837798
ARS; 30-09-2016; 4,198052585
ARS; 03-10-2016; 2,731576681
ARS; 04-10-2016; 5,612999022
ARS; 05-10-2016; 1,085248113
ARS; 06-10-2016; 3,631452501
ARS; 07-10-2016; 4,166484356
ARS; 10-10-2016; 3,852953732
ARS; 11-10-2016; 7,48135078
ARS; 12-10-2016; 3,84524411
ARS; 13-10-2016; 3,068810701
ARS; 14-10-2016; 3,26487118
ARS; 17-10-2016; 1,638908982
ARS; 18-10-2016; 3,942637861
ARS; 19-10-2016; 7,81642437
ARS; 20-10-2016; 3,652645409
ARS; 21-10-2016; 7,333740592
ARS; 24-10-2016; 3,033680141
ARS; 25-10-2016; 5,766686201
ARS; 26-10-2016; 4,8816939
ARS; 27-10-2016; 6,157093167
ARS; 28-10-2016; 7,782128274
ARS; 31-10-2016; 3,615824223
ARS; 01-11-2016; 4,80083257
ARS; 02-11-2016; 6,750018954
ARS; 03-11-2016; 6,702325523
ARS; 04-11-2016; 6,508308649
ARS; 07-11-2016; 5,914150774
ARS; 08-11-2016; 3,787749887
ARS; 09-11-2016; 2,206076086
ARS; 10-11-2016; 5,896226883
ARS; 11-11-2016; 2,802886307
ARS; 14-11-2016; 1,714072585
ARS; 15-11-2016; 2,399520099
ARS; 16-11-2016; 4,148658514
ARS; 17-11-2016; 6,297300398
ARS; 18-11-2016; 5,225703359
ARS; 21-11-2016; 7,630008638
ARS; 22-11-2016; 5,91105032
ARS; 23-11-2016; 6,398552716
ARS; 24-11-2016; 4,506663203
ARS; 25-11-2016; 5,782978714
ARS; 28-11-2016; 4,214591265
ARS; 29-11-2016; 6,950576365
ARS; 30-11-2016; 4,212652802
ARS; 01-12-2016; 4,328828275
ARS; 02-12-2016; 3,335587502
ARS; 05-12-2016; 6,061952889
ARS; 06-12-2016; 5,205427527
ARS; 07-12-2016; 1,11979121
ARS; 08-12-2016; 1,40483737
ARS; 09-12-2016; 6,277787268
ARS; 12-12-2016; 2,037172437
ARS; 13-12-2016; 5,936812341
ARS; 14-12-2016; 2,767006397
ARS; 15-12-2016; 5,501582921
ARS; 16-12-2016; 3,184877276
ARS; 19-12-2016; 7,786422431
ARS; 20-12-2016; 4,090002298
ARS; 21-12-2016; 3,667116702
ARS; 22-12-2016; 4,03471148
ARS; 23-12-2016; 6,94761318
ARS; 26-12-2016; 3,224349976
ARS; 27-12-2016; 4,160313904
ARS; 28-12-2016; 3,616399169
ARS; 29-12-2016; 6,768712223
ARS; 30-12-2016; 2,812566519
ARS; 02-01-2017; 2,991123259
ARS; 03-01-2017; 2,087594151
